key,format,scaling,pca,model,level,mse,additional,train_time,test_time
00000,1,standard,True,random_forest,True,1.104089219330855,0.5464684014869888,4.966403245925903,0.07779884338378906
00001,1,standard,True,random_forest,False,111807.84481118344,0.19065531514008682,5.154223918914795,0.07758688926696777
00010,1,standard,True,svm,True,0.8029739776951673,0.5130111524163569,0.03125715255737305,0.008402824401855469
00011,1,standard,True,svm,False,144217.885465846,-0.04395160519043673,0.026134967803955078,0.005394935607910156
00020,1,standard,True,decision_tree,True,0.9516728624535316,0.6059479553903345,0.007580757141113281,0.015508890151977539
00021,1,standard,True,decision_tree,False,290157.75427620206,-1.1003681502931855,0.0074710845947265625,0.0005970001220703125
00100,1,standard,False,random_forest,True,0.8141263940520446,0.620817843866171,15.050617218017578,0.07320690155029297
00101,1,standard,False,random_forest,False,99876.07646037707,0.27702593888310845,14.594712018966675,0.07886409759521484
00110,1,standard,False,svm,True,0.7992565055762082,0.5687732342007435,0.03712010383605957,0.009657859802246094
00111,1,standard,False,svm,False,141938.9821940811,-0.027455282831056804,0.03849291801452637,0.010185003280639648
00120,1,standard,False,decision_tree,True,0.7360594795539034,0.6951672862453532,0.025725841522216797,0.0009860992431640625
00121,1,standard,False,decision_tree,False,187291.89809873837,-0.35575193761696045,0.027138233184814453,0.0007197856903076172
01000,1,robust,True,random_forest,True,1.2230483271375465,0.550185873605948,5.091368198394775,0.09212207794189453
01001,1,robust,True,random_forest,False,119263.7717176816,0.13668401444406697,4.979600191116333,0.07562494277954102
01010,1,robust,True,svm,True,1.0260223048327137,0.45724907063197023,0.02542591094970703,0.006527423858642578
01011,1,robust,True,svm,False,146342.66157560627,-0.05933224555476824,0.026011943817138672,0.006553173065185547
01020,1,robust,True,decision_tree,True,1.1598513011152416,0.587360594795539,0.008334159851074219,0.0010628700256347656
01021,1,robust,True,decision_tree,False,446400.2356874655,-2.2313623313641138,0.008123159408569336,0.019128084182739258
01100,1,robust,False,random_forest,True,0.8141263940520446,0.620817843866171,15.001149892807007,0.08492112159729004
01101,1,robust,False,random_forest,False,99887.93303672288,0.2769401125525649,15.022368907928467,0.07357406616210938
01110,1,robust,False,svm,True,0.9442379182156134,0.4944237918215613,0.03950905799865723,0.012779951095581055
01111,1,robust,False,svm,False,144405.34455515895,-0.04530856737694822,0.04033493995666504,0.01002192497253418
01120,1,robust,False,decision_tree,True,0.7360594795539034,0.6951672862453532,0.029163122177124023,0.0009641647338867188
01121,1,robust,False,decision_tree,False,187291.89809873837,-0.35575193761696045,0.02623581886291504,0.0006561279296875
02000,1,minmax,True,random_forest,True,1.0817843866171004,0.5613382899628253,5.223176956176758,0.07306694984436035
02001,1,minmax,True,random_forest,False,132551.98792924418,0.040494456544442836,5.072235107421875,0.07206511497497559
02010,1,minmax,True,svm,True,0.9107806691449815,0.4944237918215613,0.02443718910217285,0.005975008010864258
02011,1,minmax,True,svm,False,142987.62375626815,-0.035046096124279336,0.02470707893371582,0.005480766296386719
02020,1,minmax,True,decision_tree,True,0.929368029739777,0.6319702602230484,0.007711172103881836,0.008449077606201172
02021,1,minmax,True,decision_tree,False,293775.4859106874,-1.1265558643535445,0.008898019790649414,0.0009920597076416016
02100,1,minmax,False,random_forest,True,0.8141263940520446,0.620817843866171,14.75458574295044,0.07481813430786133
02101,1,minmax,False,random_forest,False,99814.0242320891,0.2774751170354409,14.417822360992432,0.0749819278717041
02110,1,minmax,False,svm,True,1.0446096654275092,0.3754646840148699,0.03712320327758789,0.010439157485961914
02111,1,minmax,False,svm,False,146789.05936331273,-0.06256359016590518,0.03688383102416992,0.010698080062866211
02120,1,minmax,False,decision_tree,True,0.7360594795539034,0.6951672862453532,0.02577805519104004,0.0010218620300292969
02121,1,minmax,False,decision_tree,False,187236.72158077057,-0.3553525307450929,0.026190996170043945,0.0007460117340087891
03000,1,normalizer,True,random_forest,True,0.8773234200743495,0.5799256505576208,4.987736225128174,0.07210278511047363
03001,1,normalizer,True,random_forest,False,62763.89715823686,0.5456702823321727,5.052608013153076,0.07160806655883789
03010,1,normalizer,True,svm,True,1.4312267657992566,0.2825278810408922,0.02557516098022461,0.006022930145263672
03011,1,normalizer,True,svm,False,153123.13702067616,-0.10841414827418783,0.02709197998046875,0.005910634994506836
03020,1,normalizer,True,decision_tree,True,0.8401486988847584,0.6802973977695167,0.007758140563964844,0.0023839473724365234
03021,1,normalizer,True,decision_tree,False,159680.59645369515,-0.15588170251656752,0.008247852325439453,0.0007081031799316406
03100,1,normalizer,False,random_forest,True,0.8698884758364313,0.6282527881040892,16.001934051513672,0.07795095443725586
03101,1,normalizer,False,random_forest,False,64546.34299812535,0.5327676718847516,16.81766700744629,0.07396292686462402
03110,1,normalizer,False,svm,True,1.486988847583643,0.2825278810408922,0.0391697883605957,0.01011514663696289
03111,1,normalizer,False,svm,False,153584.665197842,-0.111755017403121,0.040416717529296875,0.01169729232788086
03120,1,normalizer,False,decision_tree,True,0.8364312267657993,0.7100371747211895,0.029551982879638672,0.0010192394256591797
03121,1,normalizer,False,decision_tree,False,146152.80344016862,-0.0579579173664968,0.028706073760986328,0.0007669925689697266
04000,1,nothing,True,random_forest,True,0.8661710037174721,0.5799256505576208,4.8391218185424805,0.07531023025512695
04001,1,nothing,True,random_forest,False,69895.19415335587,0.4940488837719553,4.7944231033325195,0.0715630054473877
04010,1,nothing,True,svm,True,1.486988847583643,0.2825278810408922,0.015746116638183594,0.0038619041442871094
04011,1,nothing,True,svm,False,153869.8817120587,-0.11381961734425583,0.02987194061279297,0.003426074981689453
04020,1,nothing,True,decision_tree,True,0.5910780669144982,0.6765799256505576,0.007776021957397461,0.012480020523071289
04021,1,nothing,True,decision_tree,False,147263.31678275802,-0.0659966026019434,0.007547855377197266,0.0006170272827148438
04100,1,nothing,False,random_forest,True,0.8178438661710037,0.6171003717472119,14.464902877807617,0.07842206954956055
04101,1,nothing,False,random_forest,False,99936.64721029952,0.27658748472463224,14.449203968048096,0.07240605354309082
04110,1,nothing,False,svm,True,1.486988847583643,0.2825278810408922,0.028751134872436523,0.008254766464233398
04111,1,nothing,False,svm,False,153868.94711471026,-0.11381285206407599,0.02894425392150879,0.0077898502349853516
04120,1,nothing,False,decision_tree,True,0.7360594795539034,0.6951672862453532,0.026715993881225586,0.001110076904296875
04121,1,nothing,False,decision_tree,False,187291.89809873837,-0.35575193761696045,0.025717973709106445,0.003910064697265625
10000,2,standard,True,random_forest,True,1.237918215613383,0.550185873605948,4.89299201965332,0.08081793785095215
10001,2,standard,True,random_forest,False,100514.22897536786,0.2724065372032888,5.0589759349823,0.08571195602416992
10010,2,standard,True,svm,True,0.7732342007434945,0.5204460966542751,0.02477407455444336,0.006949901580810547
10011,2,standard,True,svm,False,144785.24316282367,-0.048058543636828155,0.025722265243530273,0.006158113479614258
10020,2,standard,True,decision_tree,True,1.063197026022305,0.6022304832713755,0.007841110229492188,0.0009968280792236328
10021,2,standard,True,decision_tree,False,236938.48839769192,-0.7151292608068689,0.007396221160888672,0.0005929470062255859
10100,2,standard,False,random_forest,True,0.8401486988847584,0.6059479553903345,15.056901216506958,0.07997298240661621
10101,2,standard,False,random_forest,False,89833.49681649437,0.34972127140458664,14.869995832443237,0.07610130310058594
10110,2,standard,False,svm,True,0.7955390334572491,0.5724907063197026,0.036543846130371094,0.011355161666870117
10111,2,standard,False,svm,False,141858.3087481215,-0.026871311064075698,0.03843832015991211,0.011763811111450195
10120,2,standard,False,decision_tree,True,0.6654275092936803,0.6914498141263941,0.026022911071777344,0.0009770393371582031
10121,2,standard,False,decision_tree,False,137993.9242606849,0.001101851735401338,0.026250839233398438,0.0006868839263916016
11000,2,robust,True,random_forest,True,1.1524163568773234,0.5315985130111525,4.750866889953613,0.0773003101348877
11001,2,robust,True,random_forest,False,94463.26538131568,0.31620771440509754,4.713735818862915,0.07604408264160156
11010,2,robust,True,svm,True,1.0148698884758365,0.45724907063197023,0.027076005935668945,0.007117033004760742
11011,2,robust,True,svm,False,147228.94667579792,-0.06574780732793384,0.026784896850585938,0.00566411018371582
11020,2,robust,True,decision_tree,True,0.8810408921933085,0.6282527881040892,0.007439136505126953,0.0013091564178466797
11021,2,robust,True,decision_tree,False,302148.6505183169,-1.1871667837580495,0.006947040557861328,0.022617101669311523
11100,2,robust,False,random_forest,True,0.8401486988847584,0.6059479553903345,14.972476243972778,0.07796788215637207
11101,2,robust,False,random_forest,False,89729.39392696433,0.35047484214429614,14.922086954116821,0.07179999351501465
11110,2,robust,False,svm,True,0.9479553903345725,0.49070631970260226,0.03670024871826172,0.012108802795410156
11111,2,robust,False,svm,False,144418.59185447224,-0.04540446074924276,0.037333011627197266,0.010664939880371094
11120,2,robust,False,decision_tree,True,0.6654275092936803,0.6914498141263941,0.025947093963623047,0.0009839534759521484
11121,2,robust,False,decision_tree,False,138543.49222838564,-0.0028763120005961262,0.02690410614013672,0.0006940364837646484
12000,2,minmax,True,random_forest,True,1.033457249070632,0.5539033457249071,5.221848011016846,0.07531118392944336
12001,2,minmax,True,random_forest,False,143229.22627837796,-0.036794986977586985,5.318020820617676,0.07919907569885254
12010,2,minmax,True,svm,True,0.8810408921933085,0.5130111524163569,0.023962736129760742,0.006308317184448242
12011,2,minmax,True,svm,False,143152.13444487622,-0.03623694146838252,0.02654099464416504,0.005738019943237305
12020,2,minmax,True,decision_tree,True,0.9851301115241635,0.6022304832713755,0.009180307388305664,0.0011730194091796875
12021,2,minmax,True,decision_tree,False,263224.8320157684,-0.905408507559361,0.009566068649291992,0.022110939025878906
12100,2,minmax,False,random_forest,True,0.8364312267657993,0.6096654275092936,14.8940269947052,0.07830405235290527
12101,2,minmax,False,random_forest,False,89774.91985531648,0.35014529310239006,14.880967140197754,0.0780649185180664
12110,2,minmax,False,svm,True,1.0743494423791822,0.3680297397769517,0.03930211067199707,0.011723995208740234
12111,2,minmax,False,svm,False,146781.10724987654,-0.06250602711427966,0.038125038146972656,0.010453939437866211
12120,2,minmax,False,decision_tree,True,0.6691449814126395,0.6877323420074349,0.026328086853027344,0.0009527206420898438
12121,2,minmax,False,decision_tree,False,137973.4943589798,0.0012497378911997536,0.027287960052490234,0.0006418228149414062
13000,2,normalizer,True,random_forest,True,0.9479553903345725,0.587360594795539,5.2008161544799805,0.07735586166381836
13001,2,normalizer,True,random_forest,False,67392.55940029182,0.5121647336835483,5.16653299331665,0.07408499717712402
13010,2,normalizer,True,svm,True,1.453531598513011,0.2825278810408922,0.02573227882385254,0.006416797637939453
13011,2,normalizer,True,svm,False,153153.39449059503,-0.1086331733568866,0.024458885192871094,0.007247209548950195
13020,2,normalizer,True,decision_tree,True,0.8252788104089219,0.6691449814126395,0.008773088455200195,0.00102996826171875
13021,2,normalizer,True,decision_tree,False,89462.02455835679,0.35241025175479634,0.007752895355224609,0.0005981922149658203
13100,2,normalizer,False,random_forest,True,0.8141263940520446,0.6096654275092936,16.48586392402649,0.08074522018432617
13101,2,normalizer,False,random_forest,False,64135.83202647326,0.5357392422029559,16.47238826751709,0.07548165321350098
13110,2,normalizer,False,svm,True,1.486988847583643,0.2825278810408922,0.037116050720214844,0.010385990142822266
13111,2,normalizer,False,svm,False,153595.42232665396,-0.11183288515062162,0.03716301918029785,0.00972890853881836
13120,2,normalizer,False,decision_tree,True,0.6431226765799256,0.7286245353159851,0.027194976806640625,0.001051187515258789
13121,2,normalizer,False,decision_tree,False,238917.73754392358,-0.7294564735281348,0.028586864471435547,0.0007228851318359375
14000,2,nothing,True,random_forest,True,0.8252788104089219,0.6394052044609665,4.9192681312561035,0.07731795310974121
14001,2,nothing,True,random_forest,False,76418.84885211887,0.4468260322339287,4.791825294494629,0.07458925247192383
14010,2,nothing,True,svm,True,1.486988847583643,0.2825278810408922,0.02365708351135254,0.006045103073120117
14011,2,nothing,True,svm,False,153870.04281222576,-0.1138207835018199,0.02529597282409668,0.005472898483276367
14020,2,nothing,True,decision_tree,True,0.5762081784386617,0.7063197026022305,0.010100126266479492,0.0014770030975341797
14021,2,nothing,True,decision_tree,False,240717.350163222,-0.742483349331847,0.02021312713623047,0.0010669231414794922
14100,2,nothing,False,random_forest,True,0.8401486988847584,0.6059479553903345,14.90416693687439,0.07681918144226074
14101,2,nothing,False,random_forest,False,89547.8677306106,0.3517888578328182,15.18385100364685,0.07954001426696777
14110,2,nothing,False,svm,True,1.486988847583643,0.2825278810408922,0.03021693229675293,0.007855892181396484
14111,2,nothing,False,svm,False,153869.9825350801,-0.11382034717297795,0.028560876846313477,0.008329153060913086
14120,2,nothing,False,decision_tree,True,0.6654275092936803,0.6914498141263941,0.0261077880859375,0.0011069774627685547
14121,2,nothing,False,decision_tree,False,137973.14848233917,0.001252241592269998,0.026161909103393555,0.0007452964782714844
20000,3,standard,True,random_forest,True,1.0075187969924813,0.5977443609022557,5.085606813430786,0.07406902313232422
20001,3,standard,True,random_forest,False,58959.63337160746,0.5449475742695251,5.0833048820495605,0.07921314239501953
20010,3,standard,True,svm,True,0.8909774436090225,0.46616541353383456,0.022220134735107422,0.005763053894042969
20011,3,standard,True,svm,False,137038.80487782008,-0.05767008735992585,0.022166967391967773,0.005402803421020508
20020,3,standard,True,decision_tree,True,0.8796992481203008,0.6428571428571429,0.012083053588867188,0.0010950565338134766
20021,3,standard,True,decision_tree,False,80706.32400888075,0.37710588733551387,0.007114887237548828,0.0005769729614257812
20100,3,standard,False,random_forest,True,0.5375939849624061,0.7105263157894737,14.146233081817627,0.07705283164978027
20101,3,standard,False,random_forest,False,43980.49618047997,0.6605570569678111,14.293998956680298,0.07547903060913086
20110,3,standard,False,svm,True,0.9022556390977443,0.5112781954887218,0.035878896713256836,0.010313987731933594
20111,3,standard,False,svm,False,133125.68495873967,-0.02746849672029872,0.0356450080871582,0.009834051132202148
20120,3,standard,False,decision_tree,True,0.4473684210526316,0.7669172932330827,0.026054859161376953,0.0010528564453125
20121,3,standard,False,decision_tree,False,88734.16545304474,0.315146738106719,0.02625107765197754,0.0007188320159912109
21000,3,robust,True,random_forest,True,0.924812030075188,0.6466165413533834,5.291825771331787,0.0774381160736084
21001,3,robust,True,random_forest,False,51858.71378909438,0.5997527095147464,5.218540906906128,0.07975983619689941
21010,3,robust,True,svm,True,1.0,0.43609022556390975,0.025647878646850586,0.0058710575103759766
21011,3,robust,True,svm,False,135956.72637737374,-0.04931856923980105,0.02515411376953125,0.006312847137451172
21020,3,robust,True,decision_tree,True,0.8458646616541353,0.6954887218045113,0.008362054824829102,0.014828920364379883
21021,3,robust,True,decision_tree,False,90111.73844235897,0.3045145836213403,0.011159896850585938,0.000985860824584961
21100,3,robust,False,random_forest,True,0.5375939849624061,0.7105263157894737,14.035658836364746,0.07336616516113281
21101,3,robust,False,random_forest,False,44002.90493791576,0.6603841054271444,14.39255666732788,0.07343101501464844
21110,3,robust,False,svm,True,0.9323308270676691,0.4699248120300752,0.038938045501708984,0.010122060775756836
21111,3,robust,False,svm,False,134129.89985247893,-0.03521906091513638,0.044431209564208984,0.012447834014892578
21120,3,robust,False,decision_tree,True,0.4473684210526316,0.7669172932330827,0.029481887817382812,0.0015552043914794922
21121,3,robust,False,decision_tree,False,88734.37764230695,0.31514510042288413,0.0303800106048584,0.0009100437164306641
22000,3,minmax,True,random_forest,True,0.9172932330827067,0.6466165413533834,5.162353992462158,0.07465696334838867
22001,3,minmax,True,random_forest,False,42466.16211553339,0.6722447380169282,5.01198410987854,0.07629799842834473
22010,3,minmax,True,svm,True,1.086466165413534,0.43609022556390975,0.024422883987426758,0.006069183349609375
22011,3,minmax,True,svm,False,132557.21200362468,-0.023081003406749456,0.025006771087646484,0.0062792301177978516
22020,3,minmax,True,decision_tree,True,0.9624060150375939,0.6691729323308271,0.007854938507080078,0.0013380050659179688
22021,3,minmax,True,decision_tree,False,145131.25147570125,-0.12012786132962461,0.008645057678222656,0.02285599708557129
22100,3,minmax,False,random_forest,True,0.5375939849624061,0.7105263157894737,13.943884134292603,0.07658600807189941
22101,3,minmax,False,random_forest,False,43965.63302176841,0.6606717713247183,13.976886987686157,0.075225830078125
22110,3,minmax,False,svm,True,1.2406015037593985,0.3157894736842105,0.036038875579833984,0.010941028594970703
22111,3,minmax,False,svm,False,135456.20698936874,-0.04545554383390549,0.03576207160949707,0.010840892791748047
22120,3,minmax,False,decision_tree,True,0.4473684210526316,0.7669172932330827,0.02384209632873535,0.0009949207305908203
22121,3,minmax,False,decision_tree,False,88734.16545304474,0.315146738106719,0.02357006072998047,0.000701904296875
23000,3,normalizer,True,random_forest,True,0.5451127819548872,0.6954887218045113,4.581786155700684,0.07452106475830078
23001,3,normalizer,True,random_forest,False,47313.3402643616,0.6348340546656608,4.602827072143555,0.07030487060546875
23010,3,normalizer,True,svm,True,1.6240601503759398,0.24436090225563908,0.024045944213867188,0.00614619255065918
23011,3,normalizer,True,svm,False,139698.12632845523,-0.07819481941315054,0.026081085205078125,0.0054168701171875
23020,3,normalizer,True,decision_tree,True,0.5338345864661654,0.7593984962406015,0.007241010665893555,0.010325908660888672
23021,3,normalizer,True,decision_tree,False,146384.09977605715,-0.12979738648687889,0.00677180290222168,0.0005886554718017578
23100,3,normalizer,False,random_forest,True,0.40225563909774437,0.7593984962406015,15.016716003417969,0.09688019752502441
23101,3,normalizer,False,random_forest,False,39644.589876183636,0.694021727093461,15.142247915267944,0.07621502876281738
23110,3,normalizer,False,svm,True,1.6578947368421053,0.24436090225563908,0.03744006156921387,0.01063680648803711
23111,3,normalizer,False,svm,False,141079.4853014678,-0.08885619424755764,0.03685307502746582,0.011938095092773438
23120,3,normalizer,False,decision_tree,True,0.5300751879699248,0.7406015037593985,0.02583003044128418,0.0009751319885253906
23121,3,normalizer,False,decision_tree,False,74663.80112659943,0.42374228138809544,0.025846004486083984,0.0006961822509765625
24000,3,nothing,True,random_forest,True,0.5,0.7293233082706767,4.858701229095459,0.08254289627075195
24001,3,nothing,True,random_forest,False,41899.90439471239,0.676615134077978,4.795636892318726,0.07043671607971191
24010,3,nothing,True,svm,True,1.6578947368421053,0.24436090225563908,0.015515804290771484,0.0038230419158935547
24011,3,nothing,True,svm,False,141525.57678502082,-0.0922991432633542,0.01573324203491211,0.0032088756561279297
24020,3,nothing,True,decision_tree,True,0.650375939849624,0.7030075187969925,0.007094144821166992,0.01278996467590332
24021,3,nothing,True,decision_tree,False,123143.29225132083,0.04957594464308035,0.007418155670166016,0.0006189346313476562
24100,3,nothing,False,random_forest,True,0.5375939849624061,0.7105263157894737,14.041764736175537,0.07186627388000488
24101,3,nothing,False,random_forest,False,43952.78273613406,0.660770950259777,13.909459829330444,0.07329416275024414
24110,3,nothing,False,svm,True,1.6578947368421053,0.24436090225563908,0.02561807632446289,0.007371664047241211
24111,3,nothing,False,svm,False,141524.54351957623,-0.09229116848603458,0.026035785675048828,0.007473945617675781
24120,3,nothing,False,decision_tree,True,0.45112781954887216,0.7631578947368421,0.026370763778686523,0.0010271072387695312
24121,3,nothing,False,decision_tree,False,88811.52214059696,0.3145496966004524,0.02451014518737793,0.0007376670837402344
30000,4,standard,True,random_forest,True,1.0413533834586466,0.6240601503759399,4.972143173217773,0.0994410514831543
30001,4,standard,True,random_forest,False,54040.96271368437,0.5829100392012536,4.938941240310669,0.0703287124633789
30010,4,standard,True,svm,True,0.9473684210526315,0.47368421052631576,0.02150869369506836,0.005427360534667969
30011,4,standard,True,svm,False,136854.40247486497,-0.056246863435747585,0.021631956100463867,0.0051500797271728516
30020,4,standard,True,decision_tree,True,1.0,0.6466165413533834,0.012743949890136719,0.0008749961853027344
30021,4,standard,True,decision_tree,False,108231.43629984018,0.1646661484795987,0.007073163986206055,0.00060272216796875
30100,4,standard,False,random_forest,True,0.5225563909774437,0.7368421052631579,14.38443899154663,0.07019996643066406
30101,4,standard,False,random_forest,False,42127.25332504183,0.6748604474166552,14.273856163024902,0.07291579246520996
30110,4,standard,False,svm,True,0.9172932330827067,0.518796992481203,0.0349888801574707,0.009282112121582031
30111,4,standard,False,svm,False,132486.7816585901,-0.022537419644092394,0.03924417495727539,0.011284828186035156
30120,4,standard,False,decision_tree,True,0.5714285714285714,0.7368421052631579,0.025502920150756836,0.0009558200836181641
30121,4,standard,False,decision_tree,False,95234.25335067083,0.2649788419355661,0.0261838436126709,0.0006861686706542969
31000,4,robust,True,random_forest,True,0.8721804511278195,0.6127819548872181,4.90460991859436,0.0747370719909668
31001,4,robust,True,random_forest,False,36857.76745848953,0.7155305158822065,4.937917947769165,0.07471990585327148
31010,4,robust,True,svm,True,1.1090225563909775,0.41729323308270677,0.023095130920410156,0.005814075469970703
31011,4,robust,True,svm,False,136137.5630685858,-0.0507142728812815,0.0226290225982666,0.005223989486694336
31020,4,robust,True,decision_tree,True,0.7857142857142857,0.6654135338345865,0.006743192672729492,0.0009148120880126953
31021,4,robust,True,decision_tree,False,207533.41409167982,-0.6017498431057708,0.0066738128662109375,0.0005750656127929688
31100,4,robust,False,random_forest,True,0.5225563909774437,0.7368421052631579,14.197402238845825,0.09293794631958008
31101,4,robust,False,random_forest,False,42109.863937945374,0.6749946592888751,14.323457956314087,0.07412886619567871
31110,4,robust,False,svm,True,1.0150375939849625,0.462406015037594,0.036563873291015625,0.009374141693115234
31111,4,robust,False,svm,False,133761.21288071972,-0.032373522514705044,0.035475969314575195,0.009313106536865234
31120,4,robust,False,decision_tree,True,0.5714285714285714,0.7368421052631579,0.026946067810058594,0.0009567737579345703
31121,4,robust,False,decision_tree,False,95234.25335067083,0.2649788419355661,0.027590036392211914,0.0006461143493652344
32000,4,minmax,True,random_forest,True,0.924812030075188,0.6466165413533834,4.859169006347656,0.07017302513122559
32001,4,minmax,True,random_forest,False,53774.43450025745,0.5849671128821753,4.851977109909058,0.06917691230773926
32010,4,minmax,True,svm,True,1.0676691729323309,0.42105263157894735,0.021693944931030273,0.005476236343383789
32011,4,minmax,True,svm,False,132720.1809712685,-0.024338803359094996,0.021732091903686523,0.005155086517333984
32020,4,minmax,True,decision_tree,True,0.8270676691729323,0.6766917293233082,0.007281064987182617,0.0009191036224365234
32021,4,minmax,True,decision_tree,False,204558.0154390377,-0.578785616617687,0.007361888885498047,0.0006120204925537109
32100,4,minmax,False,random_forest,True,0.5225563909774437,0.7368421052631579,14.11592698097229,0.07164978981018066
32101,4,minmax,False,random_forest,False,42116.649752304125,0.6749422861463041,14.165980815887451,0.0700979232788086
32110,4,minmax,False,svm,True,1.263157894736842,0.3157894736842105,0.03548574447631836,0.00958395004272461
32111,4,minmax,False,svm,False,135519.9186139602,-0.045947272287080176,0.03780388832092285,0.009434223175048828
32120,4,minmax,False,decision_tree,True,0.5714285714285714,0.7368421052631579,0.025455236434936523,0.0011289119720458984
32121,4,minmax,False,decision_tree,False,95234.25335067083,0.2649788419355661,0.02526998519897461,0.0006358623504638672
33000,4,normalizer,True,random_forest,True,0.6353383458646616,0.6992481203007519,4.635268926620483,0.07188701629638672
33001,4,normalizer,True,random_forest,False,50547.945600155894,0.6098692623126143,4.642765760421753,0.07296299934387207
33010,4,normalizer,True,svm,True,1.6353383458646618,0.24436090225563908,0.02563190460205078,0.007843732833862305
33011,4,normalizer,True,svm,False,139665.0922608723,-0.07793986137278064,0.02530217170715332,0.005519866943359375
33020,4,normalizer,True,decision_tree,True,0.5827067669172933,0.7406015037593985,0.006654024124145508,0.00665593147277832
33021,4,normalizer,True,decision_tree,False,107347.3678927158,0.17148941806538542,0.007183074951171875,0.000621795654296875
33100,4,normalizer,False,random_forest,True,0.41729323308270677,0.7443609022556391,15.42051100730896,0.07205700874328613
33101,4,normalizer,False,random_forest,False,41456.6672592701,0.6800360531394246,15.564310073852539,0.07659482955932617
33110,4,normalizer,False,svm,True,1.6578947368421053,0.24436090225563908,0.039257049560546875,0.01051473617553711
33111,4,normalizer,False,svm,False,141078.52136220923,-0.08884875453206442,0.039106130599975586,0.009951114654541016
33120,4,normalizer,False,decision_tree,True,0.5902255639097744,0.7255639097744361,0.02694392204284668,0.0009849071502685547
33121,4,normalizer,False,decision_tree,False,92093.03195116163,0.2892228939396527,0.02684497833251953,0.0006978511810302734
34000,4,nothing,True,random_forest,True,0.5488721804511278,0.7218045112781954,4.932523012161255,0.07281017303466797
34001,4,nothing,True,random_forest,False,50201.55096037465,0.612542747747963,4.923662185668945,0.07318401336669922
34010,4,nothing,True,svm,True,1.6578947368421053,0.24436090225563908,0.01506495475769043,0.0035059452056884766
34011,4,nothing,True,svm,False,141525.60814825675,-0.09229938532586002,0.03248405456542969,0.003340005874633789
34020,4,nothing,True,decision_tree,True,0.4849624060150376,0.7481203007518797,0.007333040237426758,0.014765262603759766
34021,4,nothing,True,decision_tree,False,102315.3637142817,0.21032659490551486,0.007794857025146484,0.0007750988006591797
34100,4,nothing,False,random_forest,True,0.518796992481203,0.7406015037593985,14.479729890823364,0.09496283531188965
34101,4,nothing,False,random_forest,False,42104.086515311086,0.6750392496303319,14.199066877365112,0.07506608963012695
34110,4,nothing,False,svm,True,1.6578947368421053,0.24436090225563908,0.027470111846923828,0.008172035217285156
34111,4,nothing,False,svm,False,141524.7216701929,-0.09229254345846294,0.027959823608398438,0.007481098175048828
34120,4,nothing,False,decision_tree,True,0.5714285714285714,0.7368421052631579,0.02637195587158203,0.001127004623413086
34121,4,nothing,False,decision_tree,False,95234.25335067083,0.2649788419355661,0.026489973068237305,0.0007801055908203125
